Fecha;Sitio;Profundidad;pH;Clorofila (µg/L);Ficocianina (µg/L);Turbidez (NTU);Oxígeno disuelto (mg/L);Temperatura (°C);Conductividad (µS/cm)
17/01/2023;WP;81;7.121557947;0.877351392;449.0701865;3.881136915;0.062809919;1.555899206;20.55752932
17/01/2023;WP;82;7.111288027;0.852823077;449.2425174;3.653718052;0.050380733;1.642071216;20.54873501
17/01/2023;WP;83;7.123874276;0.834126893;449.3727766;3.457463312;0.063949921;1.59618026;20.53821469
17/01/2023;WP;84;7.123710883;0.864806421;449.498467;3.285950914;0.073469034;1.562864765;20.52743854
17/01/2023;WP;85;7.12696816;0.751482295;449.5696874;3.140186139;0.04429123;1.530357526;20.52008969
17/01/2023;WP;86;6.990433069;0.658479375;449.6512891;3.020962597;0.029276351;1.502189322;20.51281123
17/01/2023;San Buenaventura;0;8.205231085;1.18;457.8;7.11;-0.07;-0.38;21.092
17/01/2023;San Buenaventura;1;8.204678661;1.18;457.8;7.11;-0.07;-0.38;21.092
17/01/2023;San Buenaventura;2;8.476828657;1.18;457.8;7.11;-0.07;-0.38;21.092
17/01/2023;San Buenaventura;3;8.197315235;1.178686131;457.8311379;7.110145985;-0.07;-0.380145985;21.09230657
17/01/2023;San Buenaventura;4;7.876325086;1.220446856;457.2219387;7.105774329;-0.070046507;-0.37545532;21.08260474
17/01/2023;San Buenaventura;5;8.262646025;1.330430792;455.0900742;7.075759582;-0.066987265;-0.366809014;21.0546879
17/01/2023;San Buenaventura;6;8.35116478;1.545565051;451.9350357;7.034407459;-0.028990945;-0.323780348;21.0291367
17/01/2023;San Buenaventura;7;8.15544194;1.660307629;450.1519409;7.014699929;-0.035701864;-0.310184709;21.017855
17/01/2023;San Buenaventura;8;8.118457615;1.770671358;449.280021;7.004247945;-0.032554963;-0.28845343;21.00928228
17/01/2023;San Buenaventura;9;8.029572605;1.919046677;448.8156017;6.978658608;-0.029132105;-0.262212463;20.9871996
17/01/2023;San Buenaventura;10;8.075588748;1.988950898;448.6271981;6.96320547;-0.019808096;-0.256148609;20.97045789
17/01/2023;San Buenaventura;11;8.065148294;2.112944915;448.5283374;6.952778455;-0.006075607;-0.26711932;20.96150099
17/01/2023;San Buenaventura;12;7.957146225;2.230011931;448.3982631;6.938583335;-0.004984858;-0.265922957;20.94760496
17/01/2023;San Buenaventura;13;7.945562166;2.445322746;448.171928;6.906630595;-0.009325408;-0.255782653;20.92109364
17/01/2023;San Buenaventura;14;7.806955198;2.518447318;448.0809066;6.888737571;-0.009786458;-0.249521615;20.91130509
14/02/2023;Centro-Weiss G;0;7.814931279;1.137082973;446.4140154;6.824193552;-0.021800111;1.063652184;20.67498723
14/02/2023;Centro-Weiss G;1;7.853447544;1.247278169;446.0037622;6.781117386;-0.017914237;0.741989859;20.63469006
14/02/2023;Centro-Weiss G;2;7.886647083;1.467218735;445.6791308;6.739288059;-0.032859203;0.470783941;20.59940923
14/02/2023;Centro-Weiss G;3;7.914970726;1.645102035;445.4368745;6.703973433;-0.054536904;0.247830355;20.5688644
14/02/2023;Centro-Weiss G;4;7.939823706;1.674178266;445.2793826;6.685431291;-0.064082172;0.076702302;20.5433689
14/02/2023;Centro-Weiss G;5;7.958982199;1.769440779;445.1995258;6.667986559;-0.065998572;-0.043278553;20.52241298
14/02/2023;Centro-Weiss G;6;7.973838419;1.823760456;445.190949;6.65581145;-0.054464318;-0.09835791;20.50744443
14/02/2023;Centro-Weiss G;7;7.99580576;1.793865806;445.2362389;6.639095953;-0.031487159;-0.120931792;20.49741273
14/02/2023;Centro-Weiss G;8;8.027256108;1.819911474;445.3279319;6.618878166;-0.003104983;-0.119987439;20.48963082
14/02/2023;Centro-Weiss G;9;8.042727315;1.834557611;445.4567656;6.604883076;0.006286506;-0.109183318;20.48560482
14/02/2023;Centro-Weiss G;10;8.06686028;1.720023246;445.580256;6.579262947;0.030976143;-0.109134302;20.48344043
14/02/2023;Centro-Weiss G;11;8.048932194;1.613302607;445.6960164;6.553162156;0.073888347;-0.102244275;20.48116158
14/02/2023;Centro-Weiss G;12;7.956997919;1.654434845;445.8020354;6.536723913;0.06392429;-0.089023564;20.48018932
14/02/2023;Centro-Weiss G;13;7.841012571;1.848433052;445.8897525;6.505246621;0.056830668;-0.069459094;20.47936798
14/02/2023;Centro-Weiss G;14;7.713653269;1.947384377;445.9690544;6.482227407;0.068770496;-0.052231676;20.47810153
14/02/2023;Centro-Weiss G;15;7.549089261;1.884654769;446.0316923;6.47397134;0.071891565;-0.038681527;20.47693058
14/02/2023;Centro-Weiss G;16;7.447161451;1.786410339;446.071997;6.469302225;0.069000242;-0.031465525;20.47574543
14/02/2023;Centro-Weiss G;17;7.384700051;1.657862537;446.0940886;6.461964824;0.060242846;-0.02664206;20.47453307
14/02/2023;Centro-Weiss G;18;7.353580886;1.56405625;446.0994655;6.453634419;0.059765175;-0.018642019;20.47337534
14/02/2023;Centro-Weiss G;19;7.394763435;1.549007195;446.1030746;6.448019333;0.056357915;-0.011719326;20.47234022
14/02/2023;Centro-Weiss G;20;7.441444079;1.584180647;446.1129559;6.438870391;0.056946957;-0.008067392;20.47144776
14/02/2023;Centro-Weiss G;21;7.44862672;1.659139176;446.1392214;6.431109782;0.060979013;-0.010545629;20.4705974
14/02/2023;Centro-Weiss G;22;7.451293124;1.72149666;446.177198;6.423302865;0.056398145;-0.01581431;20.46980828
14/02/2023;Centro-Weiss G;23;7.43217992;1.728924278;446.2193761;6.413514879;0.064453936;-0.023270277;20.46901032
14/02/2023;Centro-Weiss G;24;7.390464357;1.719189541;446.2580557;6.401788451;0.07837426;-0.033197153;20.46814735
14/02/2023;Centro-Weiss G;25;7.350714811;1.682665629;446.2840648;6.386521444;0.086027954;-0.040144977;20.467047
14/02/2023;Centro-Weiss G;26;7.304438542;1.629026465;446.3001521;6.376529926;0.083392465;-0.045072159;20.46576123
14/02/2023;Centro-Weiss G;27;7.260281255;1.593241788;446.2990294;6.364283922;0.078327869;-0.047253077;20.46444377
14/02/2023;Centro-Weiss G;28;7.222780969;1.53458466;446.312457;6.34519434;0.066429373;-0.047778922;20.46315284
14/02/2023;Centro-Weiss G;29;7.191050458;1.478375532;446.334538;6.330191593;0.061448174;-0.047901652;20.4618202
14/02/2023;Centro-Weiss G;30;7.181532992;1.416667683;446.3648112;6.312423252;0.071230837;-0.048036816;20.46041847
14/02/2023;Centro-Weiss G;31;7.187837413;1.314371911;446.3928628;6.292117635;0.078929083;-0.049049131;20.4590248
14/02/2023;Centro-Weiss G;32;7.186266757;1.249403694;446.4217868;6.276542395;0.076937139;-0.049815003;20.45755962
14/02/2023;Centro-Weiss G;33;7.18942549;1.186880622;446.450961;6.241984158;0.077822667;-0.051290097;20.45589585
14/02/2023;Centro-Weiss G;34;7.185581647;1.152205943;446.4807121;6.205226555;0.075202809;-0.053615468;20.45408271
14/02/2023;Centro-Weiss G;35;7.173768122;1.160300558;446.5010079;6.17890587;0.060957751;-0.056626527;20.45208371
14/02/2023;Centro-Weiss G;36;7.158934568;1.187524051;446.5044576;6.142263848;0.05015497;-0.061277092;20.44991505
14/02/2023;Centro-Weiss G;37;7.127675762;1.213273853;446.499835;6.112455996;0.051650015;-0.068151281;20.44757525
14/02/2023;Centro-Weiss G;38;7.088249447;1.268540367;446.4950936;6.074747186;0.057879443;-0.077805965;20.44492587
14/02/2023;Centro-Weiss G;39;7.068687085;1.318239813;446.502343;6.017891252;0.059529257;-0.090202758;20.44169624
14/02/2023;Centro-Weiss G;40;7.06181263;1.300164195;446.5237736;5.956967543;0.054959241;-0.100782277;20.43821694
14/02/2023;Centro-Weiss G;41;7.05666257;1.264510234;446.5526943;5.880998386;0.044415377;-0.108384626;20.43506303
14/02/2023;Centro-Weiss G;42;7.054407015;1.277640449;446.5825289;5.820277099;0.031293763;-0.110276771;20.43203768
14/02/2023;Centro-Weiss G;43;7.050221988;1.262743324;446.6132569;5.790788345;0.018237102;-0.10855158;20.42922132
14/02/2023;Centro-Weiss G;44;7.041319326;1.209570091;446.6420813;5.741065566;0.01238311;-0.105717958;20.42687511
14/02/2023;Centro-Weiss G;45;7.033292518;1.226484227;446.6683391;5.691743832;0.010485523;-0.101940431;20.42483985
14/02/2023;Centro-Weiss G;46;7.025515565;1.231838775;446.6919129;5.654334132;0.009791827;-0.09712182;20.42295579
14/02/2023;Centro-Weiss G;47;7.015453584;1.180604742;446.7170523;5.606272265;0.010427939;-0.09149826;20.4212831
14/02/2023;Centro-Weiss G;48;7.006235133;1.127641716;446.7414188;5.567856273;0.009590833;-0.085497347;20.41983987
14/02/2023;Centro-Weiss G;49;6.996798902;1.101272779;446.7714576;5.535893749;0.00045333;-0.083146483;20.41857804
14/02/2023;Centro-Weiss G;50;6.991654084;1.037563171;446.7905807;5.502848542;-0.003519153;-0.086236391;20.41754532
14/02/2023;Centro-Weiss G;51;6.993594931;0.999940804;446.8081606;5.481937288;0.001289435;-0.093713856;20.4167424
14/02/2023;Centro-Weiss G;52;6.997809083;1.055011109;446.8265452;5.459253656;0.005392272;-0.105880896;20.41582881
14/02/2023;Centro-Weiss G;53;7.000747892;1.107609037;446.8559738;5.428170198;0.022154926;-0.118974874;20.41472466
14/02/2023;Centro-Weiss G;54;7.004800615;1.14884767;446.8922949;5.402860183;0.051918333;-0.132897289;20.41356513
14/02/2023;Centro-Weiss G;55;7.00984088;1.256244745;446.9300174;5.374974095;0.073150974;-0.147255123;20.41239815
14/02/2023;Centro-Weiss G;56;7.018281444;1.283471301;446.962234;5.33055258;0.089726786;-0.161830259;20.41111957
14/02/2023;Centro-Weiss G;57;7.022648049;1.204247996;446.9849245;5.273896447;0.116821084;-0.170894207;20.40992667
14/02/2023;Centro-Weiss G;58;7.017675838;1.150598832;447.0012586;5.246585745;0.124389257;-0.174312334;20.40904881
14/02/2023;Centro-Weiss G;59;7.013599225;1.060915183;447.0154234;5.227293435;0.113426391;-0.173595352;20.4084159
14/02/2023;Centro-Weiss G;60;7.019357533;0.976446389;447.0373898;5.201626833;0.107515477;-0.169583286;20.4077976
14/02/2023;Centro-Weiss G;61;7.027615339;0.970572709;447.0429271;5.189087883;0.100118152;-0.165937821;20.40712899
14/02/2023;Centro-Weiss G;62;7.032268408;1.004251191;447.042433;5.175304028;0.09152965;-0.162362647;20.40646303
14/02/2023;Centro-Weiss G;63;7.039674873;1.049430259;447.0386439;5.159562796;0.083149546;-0.158891712;20.40572644
14/02/2023;Centro-Weiss G;64;7.041064577;1.032159481;447.0463152;5.143164965;0.072126021;-0.153447743;20.40491468
14/02/2023;Centro-Weiss G;65;7.040717357;0.971075254;447.0719718;5.118856356;0.057798443;-0.149179618;20.40407559
14/02/2023;Centro-Weiss G;66;7.031829485;0.949564201;447.0943277;5.099782248;0.043592356;-0.147011832;20.40324137
14/02/2023;Centro-Weiss G;67;6.997184804;0.960125192;447.1054422;5.090316867;0.034190916;-0.146983238;20.40240239
14/02/2023;Centro-Weiss G;68;6.955114739;0.990916126;447.1024783;5.074763466;0.026422477;-0.148457435;20.40159562
14/02/2023;Centro-Weiss G;69;6.926857685;1.024733933;447.099923;5.04955824;0.019318014;-0.149365288;20.4008095
14/02/2023;Centro-Weiss G;70;6.898193817;1.041483077;447.0994106;5.024538103;0.012656231;-0.149367777;20.40007831
14/02/2023;Centro-Weiss G;71;6.887265915;1.035335852;447.0944926;5.007330714;0.01327417;-0.149437965;20.39928384
14/02/2023;Centro-Weiss G;72;6.888708289;1.033857591;447.0956185;4.980115384;0.01753209;-0.150653523;20.3983272
14/02/2023;Centro-Weiss G;73;6.900611592;1.011713584;447.1115588;4.948524599;0.018597629;-0.152132325;20.3972658
14/02/2023;Centro-Weiss G;74;6.935534147;0.904283105;447.1553069;4.916987434;0.017324512;-0.153024173;20.39615403
14/02/2023;Centro-Weiss G;75;6.972738192;0.837132272;447.2132503;4.839904751;0.026148868;-0.154419041;20.39488261
14/02/2023;Centro-Weiss G;76;7.002446834;0.861805287;447.2705467;4.780874893;0.02333375;-0.155437956;20.39354553
14/02/2023;Centro-Weiss G;77;7.032134447;0.941936753;447.3216694;4.748392926;0.020353275;-0.155707065;20.39246649
14/02/2023;Centro-Weiss G;78;7.048111781;1.030999602;447.3584903;4.709193196;0.041516225;-0.155178293;20.39177359
14/02/2023;Centro-Weiss G;79;7.052629391;1.054900667;447.3857036;4.685988697;0.062155518;-0.152829757;20.39115328
14/02/2023;Centro-Weiss G;80;7.061293773;1.07386454;447.4033053;4.669545955;0.07367484;-0.148275324;20.39031562
14/02/2023;Centro-Weiss G;81;7.068877085;1.109959696;447.4103605;4.652199759;0.078498115;-0.141681244;20.38939703
14/02/2023;Centro-Weiss G;82;7.081155852;1.104899426;447.4052452;4.639003135;0.076389761;-0.134420417;20.38827351
14/02/2023;Centro-Weiss G;83;7.111263068;1.142902709;447.3845674;4.646311366;0.077441011;-0.128829056;20.38688483
14/02/2023;Centro-Weiss G;84;7.143087296;1.201537418;447.3451917;4.673663898;0.091751155;-0.124078388;20.38530082
14/02/2023;Centro-Weiss G;85;7.163959218;1.227802425;447.2826458;4.708091496;0.111302449;-0.119959383;20.3835233
14/02/2023;Centro-Weiss G;86;7.187078525;1.226846657;447.1917212;4.728840431;0.107898024;-0.11638712;20.38155939
14/02/2023;Centro-Weiss G;87;7.187791115;1.285749833;447.073201;4.815782867;0.080223832;-0.113494979;20.37940304
14/02/2023;Santiago Atitlán;0;7.664943169;1.5;448.8;7.040653733;0.07;0.14;20.749
14/02/2023;Santiago Atitlán;1;7.802290063;1.499940649;448.8000659;7.041927995;0.069993405;0.139993405;20.749
14/02/2023;Santiago Atitlán;2;7.718586835;1.492086731;448.8153589;7.03589215;0.070164317;0.139497207;20.75014602
14/02/2023;Santiago Atitlán;3;7.625552271;1.662220602;448.4764981;7.022124918;0.069975387;0.154947958;20.71728454
14/02/2023;Santiago Atitlán;4;7.674157517;1.955483072;448.0914646;7.003246879;0.072581411;0.165995907;20.68298744
14/02/2023;Santiago Atitlán;5;7.743850417;1.971015893;447.7800318;6.988634098;0.089176687;0.164283009;20.65455106
14/02/2023;Santiago Atitlán;6;7.790983216;1.948116972;447.6239918;6.972564764;0.113563773;0.165026956;20.63769173
14/02/2023;Santiago Atitlán;7;7.609426262;2.177360515;447.5219882;6.950344943;0.171307318;0.159622909;20.62142847
14/02/2023;Santiago Atitlán;8;7.407797516;2.40646311;447.4818006;6.923856689;0.194911015;0.170354328;20.60492446
14/02/2023;Santiago Atitlán;9;7.1347436;2.4298551;447.3983609;6.890707426;0.226201701;0.166533434;20.59193813
14/02/2023;Santiago Atitlán;10;7.331860594;2.776455254;447.3999378;6.855349372;0.209792958;0.180863982;20.57340674
14/02/2023;Santiago Atitlán;11;6.9810261;2.865506425;447.3984706;6.828806864;0.204894277;0.201497375;20.56871353
14/02/2023;Santiago Atitlán;12;7.011601848;2.707946051;447.4196574;6.822698789;0.174837572;0.214654315;20.5632308
14/02/2023;Santiago Atitlán;13;7.07816183;2.796147301;447.5016808;6.833426884;0.189499691;0.243663491;20.55040655
14/02/2023;Santiago Atitlán;14;7.107265463;2.918211718;447.4393236;6.854725733;0.194074996;0.25114525;20.5345303
14/02/2023;Santiago Atitlán;15;7.313158974;2.965438832;447.2488469;6.882845167;0.212898166;0.275422605;20.51872583
14/02/2023;Santiago Atitlán;16;7.353376954;3.096614988;447.0954875;6.921605051;0.230801842;0.298503452;20.49951169
14/02/2023;Santiago Atitlán;17;7.213190853;3.38872993;447.0482379;6.980520916;0.240811903;0.351846049;20.48355545
14/02/2023;Santiago Atitlán;18;7.037863839;4.078199509;446.9705026;7.046524132;0.23321009;0.411613431;20.45445449
14/02/2023;Santiago Atitlán;19;7.235343155;4.10420065;446.8223041;7.098030477;0.239159257;0.43534274;20.43679069
14/02/2023;Santiago Atitlán;20;7.200746592;4.067879067;446.7987587;7.120201223;0.250289323;0.426063157;20.42295298
14/02/2023;Santiago Atitlán;21;7.022859993;3.863632846;446.8018582;7.117391494;0.239472033;0.41876864;20.41514519
14/02/2023;Santiago Atitlán;22;7.083217501;3.505395465;446.7381906;7.097264741;0.254554923;0.405508577;20.40136349
14/02/2023;Santiago Atitlán;23;6.730011672;3.179950745;446.6934166;7.066330197;0.260827628;0.384697914;20.39343319
14/02/2023;Santiago Atitlán;24;7.047398913;2.820675138;446.6058073;7.036599459;0.201298262;0.359626934;20.38754441
14/02/2023;Santiago Atitlán;25;6.868466799;2.786415792;446.6;7.012502886;0.182931952;0.35002587;20.38582291
14/02/2023;Santiago Atitlán;26;6.622106128;2.878477374;446.6;6.991027324;0.165861414;0.353078052;20.3792796
14/02/2023;Santiago Atitlán;27;6.645822239;2.842222958;446.6;6.96990136;0.136104721;0.343961999;20.37183192
14/02/2023;Santiago Atitlán;28;6.622141953;2.805858117;446.5965136;6.948873957;0.126031928;0.326318396;20.36881157
14/02/2023;Santiago Atitlán;29;6.57941904;2.796512082;446.6514708;6.921239644;0.125463111;0.313791519;20.36183762
14/02/2023;Santiago Atitlán;30;6.351264311;2.847418684;446.7013959;6.886866033;0.119323582;0.294657825;20.35333082
14/02/2023;Santiago Atitlán;31;6.365975007;2.713300585;446.7653463;6.848634579;0.140480862;0.293231843;20.34752625
14/02/2023;Santiago Atitlán;32;6.123247716;2.667921476;446.8878064;6.814420921;0.170002094;0.288547732;20.34277369
14/02/2023;Santiago Atitlán;33;6.021598263;2.776098587;446.8986897;6.786170233;0.174932482;0.290277506;20.34148472
14/02/2023;Santiago Atitlán;34;6.343053236;2.684000602;446.9215353;6.762742007;0.18273274;0.31152868;20.33780331
14/02/2023;Santiago Atitlán;35;6.263368813;2.646941931;446.9916731;6.737375501;0.184175897;0.333002838;20.33466421
14/02/2023;Santiago Atitlán;36;6.01653073;2.492122073;447.0487872;6.717234404;0.162306276;0.365368931;20.33045474
14/02/2023;Santiago Atitlán;37;6.074538956;2.427800081;447.1017236;6.70224308;0.18170592;0.374534965;20.32891395
14/02/2023;Santiago Atitlán;38;6.293201497;2.157148565;447.0983786;6.694138545;0.161311969;0.363354929;20.32726206
14/02/2023;Santiago Atitlán;39;6.12486548;2.203705506;447.1033371;6.688593658;0.142452906;0.364685508;20.32687936
14/02/2023;Santiago Atitlán;40;6.092188273;2.429041692;447.1956772;6.68297476;0.162923831;0.381023611;20.32275615
14/02/2023;Santiago Atitlán;41;6.137769665;2.72192063;447.2909587;6.675093649;0.17896245;0.401799325;20.31620771
14/02/2023;Santiago Atitlán;42;6.400774813;2.76915528;447.4294516;6.667494758;0.209997376;0.434721999;20.30994227
14/02/2023;Santiago Atitlán;43;6.295678408;2.514881378;447.5663441;6.661096504;0.203035434;0.48355132;20.30456806
14/02/2023;Santiago Atitlán;44;6.290987954;2.406268187;447.7597308;6.657417676;0.196908726;0.521742862;20.29994418
14/02/2023;Santiago Atitlán;45;6.058707745;2.34319092;447.8314283;6.637605183;0.201851469;0.550395128;20.29871866
14/02/2023;Santiago Atitlán;46;5.828807144;2.569257215;447.9644347;6.6022321;0.197098358;0.595316634;20.2959111
14/02/2023;Santiago Atitlán;47;6.038933175;2.515113207;448.0037333;6.568145512;0.177257836;0.622308001;20.29512154
14/02/2023;Santiago Atitlán;48;6.199809575;2.505840798;448.0000395;6.552740995;0.171006024;0.656826785;20.29406189
14/02/2023;WP;0;7.963858979;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;1;7.889986729;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;2;7.7974858;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;3;7.687350318;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;4;7.585748592;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;5;7.493135071;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;6;7.414191761;2.1;446.5;6.12;0.03;0.07;20.524
14/02/2023;WP;7;7.346842178;2.10268645;446.5;6.120751648;0.029750027;0.070298562;20.52417051
14/02/2023;WP;8;7.380186789;2.089927703;446.5;6.119281181;0.029873998;0.068943248;20.52381556
14/02/2023;WP;9;7.394524534;2.080529621;446.5;6.103466648;0.036980818;0.062118539;20.51912429
14/02/2023;WP;10;7.302875809;2.107248272;446.5000521;6.068592083;0.055583193;0.062642001;20.51316332
14/02/2023;WP;11;7.280961312;2.056440593;446.5046092;6.018784079;0.067644373;0.060267849;20.51070002
14/02/2023;WP;12;7.308118781;2.020876608;446.4885898;5.973394834;0.076606334;0.058134024;20.50630539
14/02/2023;WP;13;7.197428735;2.066930114;446.4284793;5.945025894;0.087801789;0.081481576;20.49923732
14/02/2023;WP;14;7.12762834;2.077507687;446.395968;5.924193185;0.080352192;0.085579857;20.49508457
14/02/2023;WP;15;7.147807685;2.061508651;446.4;5.906712155;0.084486167;0.08366712;20.4928858
14/02/2023;WP;16;7.111777605;2.006444574;446.4;5.891467175;0.104389486;0.061812775;20.49095557
14/02/2023;WP;17;7.014413874;1.868802521;446.4;5.876906517;0.112315011;0.027451009;20.4893322
14/02/2023;WP;18;6.893711238;1.754503286;446.4;5.869791474;0.11248592;0.020052651;20.48830002
14/02/2023;WP;19;6.828138398;1.690322891;446.4;5.858751557;0.106495271;0.017329422;20.4862971
14/02/2023;WP;20;6.899387333;1.60893251;446.4;5.849313232;0.097964945;0.019327456;20.4847813
14/02/2023;WP;21;6.888263538;1.577232443;446.4;5.844009366;0.086462592;0.038513404;20.48394102
14/02/2023;WP;22;6.808340601;1.566976493;446.4002105;5.840113447;0.076230999;0.049592903;20.48316085
14/02/2023;WP;23;6.753540034;1.507721574;446.4040396;5.837174465;0.087133073;0.052427236;20.48276253
14/02/2023;WP;24;6.700946402;1.50428281;446.3846859;5.829734852;0.095889221;0.059489725;20.48149937
14/02/2023;WP;25;6.655639485;1.558831709;446.3497091;5.82333007;0.094182079;0.061520469;20.48003834
14/02/2023;WP;26;6.676894505;1.651171716;446.320949;5.815519557;0.108421052;0.055656574;20.47861009
14/02/2023;WP;27;6.767616805;1.735667841;446.3005038;5.804532176;0.119562163;0.039795342;20.47706475
14/02/2023;WP;28;6.790604318;1.716640726;446.2992878;5.797124558;0.121778881;0.035744301;20.47586271
14/02/2023;WP;29;6.757458674;1.671406997;446.2991501;5.787553236;0.130037685;0.03982382;20.47408744
14/02/2023;WP;30;6.81383245;1.641928768;446.3028357;5.774878957;0.135601439;0.03075743;20.4718779
14/02/2023;WP;31;6.958325909;1.60037434;446.3275377;5.749999605;0.125912199;0.035996107;20.46895158
14/02/2023;WP;32;7.037605411;1.520181125;446.3205751;5.705182894;0.094116837;0.058474528;20.46454088
14/02/2023;WP;33;6.998127377;1.440864312;446.2964731;5.667739087;0.074304481;0.072653469;20.46115261
14/02/2023;WP;34;6.860525858;1.35153535;446.2997678;5.634741586;0.055178461;0.080066171;20.45787099
14/02/2023;WP;35;6.836727968;1.328545681;446.3;5.610320151;0.037377697;0.083195461;20.45436753
14/02/2023;WP;36;6.979247536;1.406654211;446.3013808;5.57625404;0.056561591;0.073778774;20.44860709
14/02/2023;WP;37;7.027726526;1.544076814;446.3006744;5.529808033;0.08181223;0.066113852;20.44206575
14/02/2023;WP;38;6.937638804;1.562195064;446.2609268;5.494358733;0.096558755;0.06804206;20.43850588
14/02/2023;WP;39;6.881115976;1.373506618;446.249936;5.452939029;0.118935858;0.07251793;20.43566762
14/02/2023;WP;40;6.921370717;1.232154026;446.2641657;5.419035182;0.132154274;0.088965672;20.43412543
14/02/2023;WP;41;6.906089975;1.238269652;446.2679634;5.403588267;0.125576346;0.091155472;20.43346074
14/02/2023;WP;42;6.905589833;1.348844781;446.2967947;5.395984342;0.118412048;0.079228868;20.43273953
14/02/2023;WP;43;6.958027081;1.456489124;446.3017834;5.390575315;0.112521767;0.080479555;20.43183301
14/02/2023;WP;44;6.89757263;1.395894665;446.3000007;5.385955811;0.109993508;0.088778798;20.43110542
14/02/2023;WP;45;6.72555104;1.274793857;446.3;5.380531962;0.107642858;0.101164967;20.42969508
14/02/2023;WP;46;6.538070994;1.271352575;446.3;5.376206826;0.102183771;0.119936186;20.42827263
14/02/2023;WP;47;6.535281968;1.317872139;446.3013423;5.36826057;0.096920855;0.138397135;20.42698216
14/02/2023;WP;48;6.715733071;1.305714278;446.2996976;5.357790776;0.08642199;0.169060021;20.42494167
14/02/2023;WP;49;6.927831156;1.298892551;446.2505874;5.349141646;0.08979623;0.185151995;20.42344115
14/02/2023;WP;50;6.954219672;1.343194646;446.2008802;5.335043698;0.100329604;0.192634625;20.42239793
14/02/2023;WP;51;6.797098265;1.346954334;446.1986808;5.321538148;0.096041895;0.199118132;20.42196787
14/02/2023;WP;52;6.58798506;1.373012296;446.2;5.31439515;0.095836199;0.200581664;20.42152477
14/02/2023;WP;53;6.65228399;1.432135027;446.2;5.30484884;0.117305323;0.189793967;20.42103635
14/02/2023;WP;54;6.8193826;1.444902512;446.1965512;5.300237659;0.142099254;0.180226773;20.42100162
14/02/2023;WP;55;6.808988773;1.439115694;446.2079848;5.294474931;0.148037846;0.175894561;20.42049391
14/02/2023;WP;56;6.751705607;1.383130568;446.2876674;5.271053949;0.129581551;0.121029515;20.41951857
14/02/2023;WP;57;6.827732157;1.355396437;446.3713473;5.227550375;0.102905786;0.05963631;20.41884238
14/02/2023;WP;58;6.88915523;1.452334899;446.398781;5.182459789;0.128700153;0.055933463;20.41825675
14/02/2023;WP;59;6.828953489;1.457965263;446.4019425;5.163546631;0.154360437;0.055885379;20.41795048
14/02/2023;WP;60;6.696482085;1.420144573;446.4;5.156415395;0.131522013;0.046784697;20.41805644
14/02/2023;WP;61;6.791178875;1.408635527;446.4;5.148617669;0.101514749;0.035096016;20.41778056
14/02/2023;WP;62;6.851945211;1.334014478;446.398117;5.138213627;0.079336348;0.029043639;20.41719324
14/02/2023;WP;63;6.65842121;1.270487165;446.3973949;5.129061797;0.069677565;0.034421983;20.41661929
14/02/2023;WP;64;6.420669514;1.297519876;446.4469728;5.121282849;0.050985248;0.027666974;20.41608911
14/02/2023;WP;65;6.469846494;1.283145101;446.5000715;5.111325509;0.031832081;0.015194123;20.41602328
14/02/2023;WP;66;6.504820511;1.172052819;446.5016613;5.10287443;0.038914683;0.013588499;20.41586947
14/02/2023;WP;67;6.446691513;1.118457045;446.4951821;5.081479082;0.035360498;0.024333878;20.41517078
14/02/2023;WP;68;6.443702871;1.193149478;446.5179487;5.059544928;0.037815904;0.029736125;20.41512853
14/02/2023;WP;69;6.528429824;1.176453301;446.5802281;5.043477241;0.078203552;0.018954691;20.41745114
14/02/2023;WP;70;6.726460125;1.033511463;446.6060665;5.031413337;0.111484901;0.000920904;20.41953197
14/02/2023;WP;71;6.860576895;1.064875486;446.6001659;5.02794945;0.122483175;-0.005915144;20.4182851
14/02/2023;WP;72;6.961273344;1.172860857;446.6;5.022883911;0.122179459;-0.002845513;20.41696033
14/02/2023;WP;73;6.921662689;1.223094225;446.6;5.020305948;0.115263427;0.000201771;20.41659309
14/02/2023;WP;74;6.670988964;1.245364507;446.6;5.017993357;0.101139909;-0.005689266;20.41606585
14/02/2023;WP;75;6.48601131;1.194042825;446.6;5.008522226;0.083835338;-0.007178902;20.41599013
14/02/2023;WP;76;6.522156594;1.147578845;446.6;5.00107168;0.067705999;0.012493642;20.41568502
14/02/2023;WP;77;6.513647205;1.199775301;446.6;4.99004482;0.055955019;0.021643247;20.41545487
14/02/2023;WP;78;6.498862866;1.311734895;446.6;4.973923172;0.063576789;0.012402742;20.41588463
14/02/2023;WP;79;6.487160485;1.317994444;446.5994378;4.969065237;0.074014639;0.006323687;20.41604557
14/02/2023;WP;80;6.469772979;1.247770827;446.5943631;4.970064044;0.077674898;-0.001191527;20.416
14/02/2023;WP;81;6.633816087;1.200861853;446.6292737;4.965431042;0.082370336;-0.016167526;20.416
